longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_household,population_per_household,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-117.94,33.81,34.0,1290.0,203.0,664.0,204.0,5.8461,227400.0,6.323529411764706,0.9950980392156863,3.2549019607843137,False,False,False,False
-117.94,33.81,26.0,1589.0,259.0,735.0,315.0,4.5714,243200.0,5.044444444444444,0.8222222222222222,2.3333333333333335,False,False,False,False
-117.94,33.8,28.0,2914.0,489.0,1500.0,499.0,4.9429,254800.0,5.839679358717435,0.9799599198396793,3.006012024048096,False,False,False,False
-117.93,33.8,29.0,1672.0,267.0,891.0,281.0,4.8611,231900.0,5.950177935943061,0.9501779359430605,3.170818505338078,False,False,False,False
-117.95,33.82,35.0,1068.0,190.0,514.0,174.0,4.0735,208700.0,6.137931034482759,1.0919540229885059,2.954022988505747,False,False,False,False
-117.95,33.82,35.0,1117.0,181.0,496.0,168.0,4.3269,224700.0,6.648809523809524,1.0773809523809523,2.9523809523809526,False,False,False,False
-117.96,33.82,32.0,2856.0,622.0,1499.0,601.0,3.63,183400.0,4.752079866888519,1.0349417637271214,2.4941763727121464,False,False,False,False
-117.96,33.82,32.0,2726.0,556.0,1513.0,531.0,3.7917,197400.0,5.133709981167608,1.0470809792843692,2.849340866290019,False,False,False,False
-117.96,33.8,30.0,729.0,131.0,488.0,139.0,4.7667,195200.0,5.244604316546763,0.9424460431654677,3.5107913669064748,False,False,False,False
-117.96,33.81,35.0,1153.0,192.0,884.0,208.0,5.2384,177400.0,5.543269230769231,0.9230769230769231,4.25,False,False,False,False
-117.96,33.81,34.0,1416.0,277.0,980.0,284.0,4.7772,182500.0,4.985915492957746,0.9753521126760564,3.4507042253521125,False,False,False,False
-117.96,33.81,35.0,1996.0,326.0,1409.0,330.0,4.7738,180000.0,6.048484848484849,0.9878787878787879,4.2696969696969695,False,False,False,False
-117.96,33.82,29.0,2176.0,468.0,1632.0,428.0,3.707,180400.0,5.08411214953271,1.0934579439252337,3.8130841121495327,False,False,False,False
-117.96,33.82,19.0,1199.0,251.0,730.0,276.0,3.6422,209400.0,4.344202898550725,0.9094202898550725,2.6449275362318843,False,False,False,False
-117.95,33.81,33.0,1724.0,291.0,943.0,285.0,5.118,195200.0,6.049122807017544,1.0210526315789474,3.3087719298245615,False,False,False,False
-117.96,33.81,34.0,1941.0,356.0,1021.0,339.0,4.4663,183900.0,5.725663716814159,1.0501474926253687,3.0117994100294987,False,False,False,False
-117.95,33.81,24.0,2749.0,498.0,1367.0,460.0,4.025,240700.0,5.976086956521739,1.0826086956521739,2.9717391304347824,False,False,False,False
-118.0,33.81,33.0,2970.0,547.0,1869.0,539.0,4.3636,201800.0,5.510204081632653,1.0148423005565863,3.4675324675324677,False,False,False,False
-118.0,33.81,22.0,2642.0,640.0,1702.0,588.0,3.5268,174700.0,4.493197278911564,1.08843537414966,2.8945578231292517,False,False,False,False
-118.01,33.81,25.0,1831.0,345.0,809.0,339.0,4.5179,177100.0,5.40117994100295,1.0176991150442478,2.3864306784660765,False,False,False,False
-118.0,33.82,24.0,3002.0,644.0,1495.0,634.0,3.1087,202800.0,4.735015772870662,1.0157728706624605,2.358044164037855,False,False,False,False
-118.0,33.81,13.0,2782.0,605.0,1749.0,628.0,4.1276,153800.0,4.429936305732484,0.9633757961783439,2.785031847133758,False,False,False,False
-118.0,33.81,17.0,2142.0,436.0,946.0,412.0,3.7059,146300.0,5.199029126213592,1.058252427184466,2.296116504854369,False,False,False,False
-117.99,33.8,18.0,383.0,94.0,487.0,98.0,3.975,162500.0,3.9081632653061225,0.9591836734693877,4.969387755102041,False,False,False,False
-118.0,33.81,17.0,1530.0,404.0,883.0,344.0,2.8835,196500.0,4.4476744186046515,1.1744186046511629,2.566860465116279,False,False,False,False
-117.99,33.82,21.0,2281.0,557.0,1510.0,460.0,2.8625,189600.0,4.958695652173913,1.2108695652173913,3.282608695652174,False,False,False,False
-117.99,33.81,42.0,161.0,40.0,157.0,50.0,2.2,153100.0,3.22,0.8,3.14,False,False,False,False
-117.99,33.81,46.0,38.0,8.0,66.0,14.0,4.1667,162500.0,2.7142857142857144,0.5714285714285714,4.714285714285714,False,False,False,False
-117.98,33.81,28.0,3528.0,816.0,2304.0,764.0,2.582,181800.0,4.617801047120419,1.068062827225131,3.0157068062827226,False,False,False,False
-117.98,33.81,18.0,3751.0,878.0,2281.0,815.0,3.7201,183100.0,4.602453987730061,1.0773006134969325,2.798773006134969,False,False,False,False
-117.98,33.81,35.0,897.0,156.0,479.0,161.0,5.152,215600.0,5.571428571428571,0.968944099378882,2.9751552795031055,False,False,False,False
-117.97,33.81,30.0,2406.0,462.0,1753.0,456.0,4.485,180600.0,5.276315789473684,1.013157894736842,3.844298245614035,False,False,False,False
-117.99,33.8,25.0,3179.0,639.0,2526.0,623.0,3.3281,180800.0,5.102728731942215,1.0256821829855538,4.054574638844302,False,False,False,False
-117.99,33.79,33.0,2064.0,324.0,1384.0,315.0,4.5263,169000.0,6.552380952380952,1.0285714285714285,4.393650793650794,False,False,False,False
-117.99,33.79,29.0,2470.0,560.0,1589.0,513.0,3.1801,190500.0,4.814814814814815,1.0916179337231968,3.0974658869395713,False,False,False,False
-117.99,33.79,35.0,2301.0,467.0,2272.0,454.0,3.9566,167800.0,5.068281938325991,1.02863436123348,5.004405286343612,False,False,False,False
-117.98,33.8,35.0,2114.0,341.0,1077.0,343.0,5.4876,227500.0,6.163265306122449,0.9941690962099126,3.139941690962099,False,False,False,False
-117.98,33.79,35.0,2356.0,478.0,1659.0,480.0,4.1115,179700.0,4.908333333333333,0.9958333333333333,3.45625,False,False,False,False
-117.98,33.8,32.0,2161.0,432.0,1503.0,402.0,4.3036,191400.0,5.375621890547263,1.0746268656716418,3.7388059701492535,False,False,False,False
-117.97,33.8,35.0,2985.0,474.0,1614.0,453.0,5.4631,225600.0,6.589403973509934,1.0463576158940397,3.562913907284768,False,False,False,False
-117.97,33.79,33.0,3268.0,641.0,1704.0,591.0,3.6849,211400.0,5.529610829103215,1.0846023688663282,2.883248730964467,False,False,False,False
-118.0,33.79,18.0,3679.0,694.0,1820.0,652.0,3.6531,143500.0,5.642638036809816,1.0644171779141105,2.791411042944785,False,False,False,False
-117.99,33.79,21.0,2695.0,707.0,1888.0,683.0,3.2857,213300.0,3.945827232796486,1.0351390922401171,2.7642752562225477,False,False,False,False
-117.98,33.78,31.0,2825.0,546.0,1908.0,563.0,3.9798,187500.0,5.017761989342806,0.9698046181172292,3.3889875666074603,False,False,False,False
-117.97,33.79,34.0,2456.0,410.0,1289.0,442.0,4.1818,224200.0,5.5565610859728505,0.9276018099547512,2.916289592760181,False,False,False,False
-117.97,33.78,35.0,3148.0,597.0,2110.0,587.0,3.9479,203800.0,5.362862010221465,1.0170357751277683,3.594548551959114,False,False,False,False
-117.96,33.8,33.0,1984.0,420.0,1119.0,387.0,3.4821,231300.0,5.126614987080103,1.0852713178294573,2.891472868217054,False,False,False,False
-117.96,33.79,36.0,2398.0,403.0,1261.0,402.0,5.2816,221800.0,5.965174129353234,1.0024875621890548,3.13681592039801,False,False,False,False
-117.96,33.8,35.0,1493.0,267.0,811.0,272.0,5.244,218000.0,5.488970588235294,0.9816176470588235,2.9816176470588234,False,False,False,False
-117.96,33.8,33.0,2362.0,394.0,1185.0,387.0,4.425,188400.0,6.103359173126615,1.0180878552971577,3.062015503875969,False,False,False,False
-117.95,33.79,34.0,2584.0,408.0,1233.0,405.0,5.6935,218300.0,6.380246913580247,1.0074074074074073,3.0444444444444443,False,False,False,False
-117.95,33.78,26.0,4115.0,883.0,2184.0,825.0,3.9536,191000.0,4.987878787878788,1.0703030303030303,2.6472727272727274,False,False,False,False
-117.96,33.79,29.0,1813.0,501.0,1170.0,482.0,2.0677,214500.0,3.7614107883817427,1.0394190871369295,2.4273858921161824,False,False,False,False
-117.96,33.78,35.0,1330.0,201.0,658.0,217.0,6.37,229200.0,6.129032258064516,0.9262672811059908,3.032258064516129,False,False,False,False
-117.94,33.8,23.0,2757.0,734.0,1811.0,707.0,2.8,214300.0,3.8995756718528995,1.0381895332390383,2.5615275813295617,False,False,False,False
-117.95,33.79,34.0,2912.0,520.0,1625.0,501.0,4.4667,190600.0,5.812375249500998,1.0379241516966067,3.2435129740518964,False,False,False,False
-117.95,33.8,34.0,1654.0,285.0,905.0,292.0,4.6389,214600.0,5.664383561643835,0.976027397260274,3.0993150684931505,False,False,False,False
-117.95,33.8,32.0,1219.0,192.0,634.0,197.0,5.237,215700.0,6.187817258883249,0.9746192893401016,3.218274111675127,False,False,False,False
-117.94,33.79,24.0,4179.0,784.0,1902.0,733.0,4.7986,236500.0,5.701227830832196,1.0695770804911324,2.5948158253751705,False,False,False,False
-117.93,33.78,36.0,2169.0,359.0,1018.0,370.0,4.3906,231300.0,5.8621621621621625,0.9702702702702702,2.7513513513513512,False,False,False,False
-117.94,33.78,34.0,2627.0,468.0,1409.0,450.0,4.7731,199200.0,5.837777777777778,1.04,3.131111111111111,False,False,False,False
-117.93,33.79,36.0,2363.0,403.0,1240.0,391.0,4.0909,190800.0,6.043478260869565,1.030690537084399,3.1713554987212276,False,False,False,False
-117.93,33.79,34.0,3592.0,616.0,2138.0,605.0,5.2129,193400.0,5.937190082644628,1.018181818181818,3.533884297520661,False,False,False,False
-117.92,33.79,35.0,1785.0,288.0,1033.0,297.0,4.5739,190500.0,6.01010101010101,0.9696969696969697,3.478114478114478,False,False,False,False
-117.92,33.79,29.0,3692.0,969.0,2683.0,881.0,3.1726,198700.0,4.190692395005676,1.0998864926220204,3.0454029511918277,False,False,False,False
-117.92,33.79,26.0,2737.0,614.0,1877.0,606.0,2.8622,184300.0,4.516501650165017,1.0132013201320131,3.097359735973597,False,False,False,False
-117.91,33.78,33.0,2729.0,549.0,2223.0,535.0,4.0362,177900.0,5.100934579439253,1.0261682242990655,4.1551401869158875,False,False,False,False
-117.93,33.78,28.0,4380.0,820.0,2187.0,835.0,3.9018,182300.0,5.245508982035928,0.9820359281437125,2.6191616766467067,False,False,False,False
-117.92,33.78,35.0,1654.0,323.0,1065.0,354.0,3.4837,186500.0,4.672316384180791,0.9124293785310734,3.0084745762711864,False,False,False,False
-117.94,33.77,32.0,714.0,142.0,654.0,154.0,4.5052,170800.0,4.636363636363637,0.922077922077922,4.246753246753247,False,False,False,False
-117.94,33.77,33.0,2964.0,747.0,2235.0,718.0,3.2591,175900.0,4.128133704735376,1.0403899721448469,3.1128133704735377,False,False,False,False
-117.94,33.78,11.0,2880.0,745.0,1806.0,722.0,3.8056,171100.0,3.988919667590028,1.0318559556786704,2.5013850415512464,False,False,False,False
-117.94,33.78,40.0,299.0,68.0,163.0,70.0,3.0125,166100.0,4.271428571428571,0.9714285714285714,2.3285714285714287,False,False,False,False
-117.93,33.77,36.0,3157.0,582.0,1842.0,561.0,4.5833,190700.0,5.627450980392157,1.0374331550802138,3.283422459893048,False,False,False,False
-117.96,33.78,26.0,2136.0,557.0,1528.0,537.0,2.4931,236100.0,3.977653631284916,1.037243947858473,2.845437616387337,False,False,False,False
-117.95,33.78,32.0,2296.0,560.0,1376.0,532.0,3.7303,188500.0,4.315789473684211,1.0526315789473684,2.5864661654135337,False,False,False,False
-117.96,33.78,33.0,1520.0,435.0,658.0,242.0,4.875,269300.0,6.2809917355371905,1.7975206611570247,2.71900826446281,False,False,False,False
-117.95,33.77,38.0,1476.0,308.0,1114.0,309.0,4.1917,181800.0,4.776699029126213,0.9967637540453075,3.605177993527508,False,False,False,False
-117.95,33.77,38.0,989.0,246.0,691.0,204.0,3.2632,180900.0,4.848039215686274,1.2058823529411764,3.3872549019607843,False,False,False,False
-117.97,33.77,20.0,1988.0,424.0,1277.0,425.0,2.9414,162200.0,4.6776470588235295,0.9976470588235294,3.0047058823529413,False,False,False,False
-117.97,33.77,25.0,1295.0,417.0,856.0,342.0,2.7157,350000.0,3.7865497076023393,1.219298245614035,2.502923976608187,False,False,False,False
-117.97,33.77,22.0,2244.0,575.0,1543.0,533.0,2.6618,179600.0,4.210131332082551,1.0787992495309568,2.8949343339587243,False,False,False,False
-117.99,33.77,15.0,2081.0,531.0,1617.0,561.0,3.4955,160900.0,3.7094474153297683,0.946524064171123,2.8823529411764706,False,False,False,False
-117.98,33.77,7.0,2252.0,570.0,1576.0,550.0,3.6333,169800.0,4.094545454545455,1.0363636363636364,2.8654545454545453,False,False,False,False
-117.97,33.76,18.0,1862.0,399.0,1301.0,369.0,3.1771,194000.0,5.046070460704607,1.08130081300813,3.5257452574525745,False,False,False,False
-117.98,33.77,22.0,3236.0,673.0,2034.0,662.0,4.0955,174200.0,4.888217522658611,1.0166163141993958,3.0725075528700905,False,False,False,False
-117.98,33.76,29.0,1518.0,312.0,1086.0,317.0,4.32,196900.0,4.788643533123029,0.9842271293375394,3.4258675078864353,False,False,False,False
-117.97,33.76,28.0,1386.0,272.0,901.0,294.0,4.7464,187500.0,4.714285714285714,0.9251700680272109,3.064625850340136,False,False,False,False
-117.96,33.76,24.0,1328.0,290.0,1012.0,306.0,4.2813,189500.0,4.339869281045751,0.9477124183006536,3.30718954248366,False,False,False,False
-117.96,33.76,22.0,2520.0,556.0,2126.0,527.0,3.7734,193900.0,4.781783681214422,1.0550284629981024,4.03415559772296,False,False,False,False
-117.96,33.75,14.0,2509.0,611.0,1814.0,547.0,2.7986,176100.0,4.586837294332724,1.117001828153565,3.316270566727605,False,False,False,False
-117.95,33.76,29.0,1829.0,366.0,1703.0,343.0,4.1295,188000.0,5.332361516034985,1.0670553935860059,4.965014577259475,False,False,False,False
-117.94,33.76,27.0,2512.0,506.0,1861.0,511.0,4.2386,184200.0,4.915851272015655,0.9902152641878669,3.6418786692759295,False,False,False,False
-117.94,33.76,33.0,1441.0,337.0,1233.0,331.0,3.7232,176200.0,4.353474320241692,1.0181268882175227,3.7250755287009065,False,False,False,False
-117.96,33.75,25.0,1323.0,208.0,852.0,229.0,4.6167,237300.0,5.777292576419214,0.9082969432314411,3.7205240174672487,False,False,False,False
-117.96,33.75,22.0,2300.0,539.0,1625.0,542.0,2.78,196300.0,4.243542435424354,0.9944649446494465,2.9981549815498156,False,False,False,False
-117.95,33.75,19.0,1983.0,283.0,1098.0,275.0,6.6355,276100.0,7.210909090909091,1.029090909090909,3.9927272727272727,False,False,False,False
-117.95,33.75,24.0,2027.0,358.0,1405.0,341.0,5.1416,231400.0,5.944281524926686,1.0498533724340176,4.120234604105572,False,False,False,False
-117.97,33.76,27.0,1712.0,325.0,1036.0,345.0,4.0508,183900.0,4.9623188405797105,0.9420289855072463,3.0028985507246375,False,False,False,False
-117.97,33.75,26.0,3361.0,722.0,2709.0,648.0,3.9107,190700.0,5.186728395061729,1.1141975308641976,4.180555555555555,False,False,False,False
-117.97,33.75,32.0,1564.0,270.0,973.0,290.0,3.75,190400.0,5.393103448275862,0.9310344827586207,3.3551724137931034,False,False,False,False
-117.93,33.75,24.0,1380.0,339.0,1472.0,304.0,4.2219,162800.0,4.5394736842105265,1.1151315789473684,4.842105263157895,False,False,False,False
-117.93,33.75,15.0,2448.0,602.0,1666.0,575.0,3.5967,141600.0,4.257391304347826,1.0469565217391303,2.897391304347826,False,False,False,False
-117.93,33.76,21.0,2884.0,662.0,2613.0,645.0,4.05,177900.0,4.471317829457364,1.0263565891472868,4.051162790697674,False,False,False,False
-117.92,33.75,8.0,2325.0,598.0,1511.0,565.0,3.3629,137500.0,4.115044247787611,1.0584070796460177,2.674336283185841,False,False,False,False
-117.92,33.75,19.0,1920.0,471.0,1413.0,432.0,4.0313,147500.0,4.444444444444445,1.0902777777777777,3.2708333333333335,False,False,False,False
-117.89,33.77,29.0,2577.0,445.0,1849.0,470.0,4.4732,194800.0,5.482978723404256,0.9468085106382979,3.9340425531914893,False,False,False,False
-117.9,33.77,35.0,2002.0,378.0,1726.0,387.0,3.9613,182300.0,5.17312661498708,0.9767441860465116,4.459948320413437,False,False,False,False
-117.92,33.76,26.0,784.0,177.0,662.0,169.0,2.8438,174300.0,4.6390532544378695,1.047337278106509,3.9171597633136095,False,False,False,False
-117.92,33.75,23.0,893.0,223.0,1149.0,216.0,2.6442,156300.0,4.1342592592592595,1.0324074074074074,5.319444444444445,False,False,False,False
-117.92,33.75,32.0,790.0,199.0,1196.0,201.0,3.0625,142800.0,3.9303482587064678,0.9900497512437811,5.9502487562189055,False,False,False,False
-117.93,33.74,15.0,1206.0,282.0,677.0,270.0,3.9219,142600.0,4.466666666666667,1.0444444444444445,2.5074074074074075,False,False,False,False
-117.93,33.74,30.0,1654.0,434.0,1843.0,467.0,3.1403,153000.0,3.5417558886509637,0.9293361884368309,3.9464668094218416,False,False,False,False
-117.93,33.74,5.0,639.0,197.0,666.0,197.0,3.3017,87500.0,3.2436548223350252,1.0,3.3807106598984773,False,False,False,False
-117.92,33.74,18.0,1639.0,491.0,2513.0,458.0,2.1838,159700.0,3.578602620087336,1.0720524017467248,5.486899563318778,False,False,False,False
-117.91,33.74,15.0,715.0,214.0,1394.0,244.0,3.3846,162500.0,2.930327868852459,0.8770491803278688,5.713114754098361,False,False,False,False
-117.94,33.73,24.0,4197.0,718.0,2468.0,714.0,5.2563,211400.0,5.878151260504202,1.0056022408963585,3.4565826330532214,False,False,False,False
-117.95,33.74,16.0,2768.0,600.0,1182.0,563.0,3.7162,201200.0,4.91651865008881,1.0657193605683837,2.0994671403197156,False,False,False,False
-117.95,33.74,25.0,1393.0,243.0,976.0,245.0,5.4485,225200.0,5.685714285714286,0.9918367346938776,3.983673469387755,False,False,False,False
-117.95,33.74,21.0,3576.0,554.0,1846.0,538.0,5.9838,271900.0,6.646840148698884,1.029739776951673,3.4312267657992566,False,False,False,False
-117.98,33.7,17.0,1989.0,411.0,1401.0,453.0,4.1603,160500.0,4.3907284768211925,0.9072847682119205,3.0927152317880795,False,False,False,False
-117.98,33.71,24.0,2308.0,464.0,1101.0,407.0,4.4766,230000.0,5.670761670761671,1.1400491400491402,2.705159705159705,False,False,False,False
-117.99,33.71,19.0,1967.0,487.0,1251.0,404.0,3.6696,218800.0,4.868811881188119,1.2054455445544554,3.0965346534653464,False,False,False,False
-117.98,33.71,26.0,1905.0,373.0,1098.0,368.0,4.8611,229600.0,5.176630434782608,1.013586956521739,2.983695652173913,False,False,False,False
-117.96,33.68,26.0,1374.0,234.0,731.0,244.0,6.0905,224800.0,5.631147540983607,0.9590163934426229,2.9959016393442623,False,False,False,False
-117.97,33.68,23.0,1722.0,316.0,865.0,309.0,4.6452,273800.0,5.572815533980583,1.022653721682848,2.7993527508090614,False,False,False,False
-117.96,33.68,25.0,2004.0,349.0,1085.0,343.0,4.7656,230700.0,5.8425655976676385,1.0174927113702623,3.163265306122449,False,False,False,False
-117.96,33.68,18.0,2594.0,539.0,817.0,485.0,2.3674,219200.0,5.348453608247422,1.111340206185567,1.6845360824742268,False,False,False,False
-117.97,33.68,26.0,3653.0,568.0,1930.0,585.0,5.7301,260900.0,6.2444444444444445,0.9709401709401709,3.299145299145299,False,False,False,False
-117.95,33.69,26.0,1417.0,264.0,817.0,261.0,4.875,230400.0,5.42911877394636,1.0114942528735633,3.1302681992337167,False,False,False,False
-117.95,33.68,26.0,2249.0,344.0,1311.0,373.0,5.0287,265000.0,6.029490616621984,0.9222520107238605,3.514745308310992,False,False,False,False
-117.95,33.68,27.0,1732.0,303.0,1115.0,308.0,5.5312,239200.0,5.623376623376624,0.9837662337662337,3.6201298701298703,False,False,False,False
-117.95,33.68,19.0,1028.0,191.0,340.0,159.0,3.6364,252800.0,6.465408805031447,1.20125786163522,2.138364779874214,False,False,False,False
-117.95,33.67,25.0,1611.0,383.0,554.0,327.0,3.0417,137300.0,4.926605504587156,1.1712538226299694,1.694189602446483,False,False,False,False
-117.95,33.66,26.0,1787.0,227.0,639.0,224.0,6.8226,329800.0,7.977678571428571,1.0133928571428572,2.8526785714285716,False,False,False,False
-117.95,33.66,22.0,2785.0,441.0,1086.0,392.0,7.3719,337400.0,7.104591836734694,1.125,2.770408163265306,False,False,False,False
-117.98,33.65,22.0,3335.0,754.0,1500.0,719.0,3.7315,197900.0,4.638386648122392,1.0486787204450625,2.086230876216968,False,False,False,False
-117.98,33.65,18.0,1027.0,206.0,436.0,180.0,4.2159,211300.0,5.705555555555556,1.1444444444444444,2.422222222222222,False,False,False,False
-117.98,33.65,22.0,3592.0,527.0,1598.0,523.0,6.5501,294900.0,6.868068833652008,1.0076481835564053,3.0554493307839388,False,False,False,False
-117.98,33.64,20.0,1851.0,495.0,792.0,363.0,3.8187,137500.0,5.099173553719008,1.3636363636363635,2.1818181818181817,False,False,False,True
-117.97,33.74,16.0,1735.0,380.0,784.0,360.0,4.2566,139200.0,4.819444444444445,1.0555555555555556,2.1777777777777776,False,False,False,False
-117.97,33.74,18.0,2814.0,539.0,1439.0,493.0,3.599,262000.0,5.707910750507099,1.0933062880324544,2.918864097363083,False,False,False,False
-117.97,33.73,27.0,2097.0,325.0,1217.0,331.0,5.7121,222500.0,6.335347432024169,0.9818731117824774,3.676737160120846,False,False,False,False
-117.97,33.73,26.0,1694.0,260.0,885.0,279.0,5.0875,224200.0,6.07168458781362,0.931899641577061,3.172043010752688,False,False,False,False
-117.96,33.74,19.0,1783.0,415.0,1025.0,383.0,4.1484,230000.0,4.655352480417754,1.08355091383812,2.6762402088772848,False,False,False,False
-117.96,33.73,22.0,3479.0,455.0,1454.0,488.0,6.6324,347600.0,7.129098360655738,0.9323770491803278,2.9795081967213113,False,False,False,False
-117.97,33.73,19.0,4154.0,560.0,2130.0,589.0,7.2845,301800.0,7.052631578947368,0.9507640067911715,3.6162988115449917,False,False,False,False
-117.97,33.72,24.0,2991.0,500.0,1437.0,453.0,5.4286,273400.0,6.602649006622516,1.1037527593818985,3.172185430463576,False,False,False,False
-117.95,33.72,21.0,3107.0,483.0,1688.0,503.0,5.9582,288000.0,6.176938369781312,0.9602385685884692,3.355864811133201,False,False,False,False
-117.96,33.72,23.0,3929.0,559.0,1858.0,538.0,6.8645,318200.0,7.302973977695167,1.0390334572490707,3.453531598513011,False,False,False,False
-117.93,33.73,19.0,4021.0,557.0,1872.0,545.0,6.7919,295600.0,7.377981651376147,1.0220183486238532,3.434862385321101,False,False,False,False
-117.93,33.72,17.0,4461.0,585.0,2095.0,580.0,7.6709,319500.0,7.691379310344828,1.0086206896551724,3.6120689655172415,False,False,False,False
-117.92,33.73,17.0,1692.0,293.0,934.0,280.0,4.4728,205800.0,6.042857142857143,1.0464285714285715,3.335714285714286,False,False,False,False
-117.92,33.72,17.0,3318.0,502.0,1520.0,498.0,5.5501,274200.0,6.662650602409639,1.0080321285140563,3.0522088353413657,False,False,False,False
-117.96,33.71,19.0,4328.0,849.0,2243.0,808.0,5.5702,342600.0,5.356435643564357,1.0507425742574257,2.775990099009901,False,False,False,False
-117.96,33.71,19.0,1624.0,221.0,782.0,228.0,4.5962,304500.0,7.12280701754386,0.9692982456140351,3.4298245614035086,False,False,False,False
-117.95,33.71,20.0,2781.0,407.0,1242.0,408.0,6.1092,306500.0,6.8161764705882355,0.9975490196078431,3.0441176470588234,False,False,False,False
-117.94,33.71,18.0,3695.0,602.0,1779.0,572.0,5.9449,276500.0,6.45979020979021,1.0524475524475525,3.11013986013986,False,False,False,False
-117.93,33.71,10.0,2775.0,717.0,1581.0,633.0,4.1366,158800.0,4.38388625592417,1.132701421800948,2.4976303317535544,False,False,False,False
-117.94,33.7,18.0,4827.0,718.0,2471.0,716.0,6.1181,284500.0,6.7416201117318435,1.0027932960893855,3.451117318435754,False,False,False,False
-117.95,33.69,24.0,4269.0,618.0,1954.0,597.0,6.9261,284600.0,7.150753768844221,1.035175879396985,3.273031825795645,False,False,False,False
-117.98,33.69,22.0,3957.0,520.0,1774.0,527.0,7.0907,350200.0,7.50853889943074,0.9867172675521821,3.366223908918406,False,False,False,False
-117.97,33.69,21.0,4112.0,580.0,1886.0,581.0,6.799,292000.0,7.077452667814113,0.9982788296041308,3.2461273666092945,False,False,False,False
-117.98,33.7,16.0,5127.0,631.0,2142.0,596.0,7.8195,390500.0,8.60234899328859,1.058724832214765,3.5939597315436242,False,False,False,False
-117.96,33.7,23.0,4417.0,740.0,1865.0,693.0,5.3428,279300.0,6.373737373737374,1.0678210678210678,2.6911976911976914,False,False,False,False
-117.96,33.7,23.0,2622.0,445.0,1103.0,407.0,4.725,289600.0,6.442260442260443,1.0933660933660934,2.71007371007371,False,False,False,False
-117.96,33.69,20.0,3123.0,441.0,1319.0,432.0,6.091,290400.0,7.229166666666667,1.0208333333333333,3.053240740740741,False,False,False,False
-117.96,33.69,17.0,2500.0,343.0,1242.0,368.0,7.7313,316700.0,6.793478260869565,0.9320652173913043,3.375,False,False,False,False
-117.98,33.7,24.0,3451.0,504.0,1736.0,493.0,6.3749,278000.0,7.0,1.0223123732251522,3.5212981744421907,False,False,False,False
-117.98,33.71,24.0,3430.0,548.0,1601.0,512.0,5.6825,264600.0,6.69921875,1.0703125,3.126953125,False,False,False,False
-117.97,33.71,26.0,2553.0,405.0,1337.0,411.0,5.3737,252900.0,6.211678832116788,0.9854014598540146,3.2530413625304138,False,False,False,False
-117.97,33.71,25.0,3273.0,478.0,1645.0,497.0,5.8195,286100.0,6.585513078470825,0.9617706237424547,3.3098591549295775,False,False,False,False
-117.99,33.7,25.0,2017.0,357.0,1063.0,369.0,4.0345,229400.0,5.466124661246613,0.967479674796748,2.8807588075880757,False,False,False,False
-117.98,33.7,17.0,1997.0,340.0,952.0,341.0,4.4148,239200.0,5.8563049853372435,0.9970674486803519,2.7917888563049855,False,False,False,False
-117.99,33.69,17.0,3386.0,729.0,1715.0,666.0,3.7479,213000.0,5.084084084084084,1.0945945945945945,2.575075075075075,False,False,False,False
-117.98,33.69,16.0,2437.0,438.0,986.0,422.0,5.7117,247200.0,5.774881516587678,1.037914691943128,2.3364928909952605,False,False,False,False
-117.97,33.67,25.0,3906.0,660.0,1809.0,622.0,5.6765,265100.0,6.279742765273312,1.0610932475884245,2.9083601286173635,False,False,False,False
-117.97,33.66,22.0,3914.0,600.0,1871.0,607.0,5.8541,281500.0,6.448105436573312,0.9884678747940692,3.0823723228995057,False,False,False,False
-117.96,33.67,16.0,5143.0,652.0,2209.0,637.0,7.0173,382100.0,8.073783359497645,1.0235478806907379,3.467817896389325,False,False,False,False
-117.96,33.65,23.0,5379.0,684.0,1826.0,555.0,7.0151,350600.0,9.691891891891892,1.2324324324324325,3.2900900900900902,False,False,False,False
-117.97,33.65,26.0,2379.0,336.0,988.0,346.0,5.3674,339300.0,6.875722543352601,0.9710982658959537,2.8554913294797686,False,False,False,False
-117.97,33.63,25.0,2482.0,360.0,960.0,352.0,6.1572,344000.0,7.051136363636363,1.0227272727272727,2.727272727272727,False,False,False,True
-117.96,33.65,24.0,4462.0,689.0,1943.0,712.0,5.7395,289800.0,6.26685393258427,0.9676966292134831,2.728932584269663,False,False,False,False
-117.96,33.65,21.0,2030.0,318.0,910.0,311.0,7.8453,343300.0,6.527331189710611,1.022508038585209,2.9260450160771705,False,False,False,False
-117.96,33.65,18.0,3603.0,879.0,1549.0,756.0,4.0229,363100.0,4.765873015873016,1.1626984126984128,2.048941798941799,False,False,False,False
-117.98,33.61,17.0,2054.0,291.0,836.0,288.0,6.8939,383900.0,7.131944444444445,1.0104166666666667,2.9027777777777777,False,False,False,True
-117.97,33.73,18.0,3698.0,574.0,2046.0,614.0,6.2984,269800.0,6.022801302931596,0.9348534201954397,3.3322475570032575,False,False,False,False
-117.98,33.72,24.0,2826.0,547.0,1738.0,546.0,6.0494,240400.0,5.175824175824176,1.0018315018315018,3.183150183150183,False,False,False,False
